timestamp,src_ip,dst_ip,src_port,dst_port,protocol,action,bytes,rule_id,interface
2026-07-27 00:28:33,192.168.1.47,91.108.4.1,36342,1337,TCP,DENY,2722,RULE_35,eth1
2026-07-28 14:53:33,192.168.1.18,91.108.4.1,6521,31337,TCP,DENY,2551,RULE_35,eth0
2026-07-29 10:17:33,192.168.1.22,203.251.61.114,60968,443,HTTPS,ALLOW,75498,RULE_77,eth1
2026-08-01 03:21:33,192.168.1.42,203.172.218.2,33428,23,TCP,DENY,109,RULE_57,eth1
2026-07-28 03:00:33,192.168.1.31,203.88.27.209,19036,80,HTTPS,ALLOW,30058,RULE_83,eth0
2026-08-02 19:30:33,192.168.1.20,203.216.33.123,60757,80,HTTP,ALLOW,3047,RULE_37,wan0
2026-07-30 15:54:33,45.142.212.100,192.168.1.8,33689,22,TCP,DENY,44398,RULE_87,eth0
2026-07-29 08:54:33,192.168.1.28,203.146.240.101,17330,80,HTTPS,ALLOW,99889,RULE_71,wan0
2026-07-29 20:33:33,185.220.101.45,192.168.1.16,9269,80,TCP,DENY,27666,RULE_29,wan0
2026-07-29 15:37:33,192.168.1.14,45.142.212.100,29732,4444,TCP,DENY,1782,RULE_8,wan0
2026-07-30 13:09:33,192.168.1.15,203.216.33.123,40968,80,HTTP,ALLOW,97178,RULE_21,eth0
2026-07-30 01:03:33,192.168.1.44,203.216.33.123,57954,80,HTTP,ALLOW,9615,RULE_79,eth0
2026-07-30 10:20:33,185.220.101.45,192.168.1.14,54984,22,TCP,DENY,31442,RULE_55,eth1
2026-07-30 20:35:33,192.168.1.40,203.19.78.143,32506,443,HTTPS,ALLOW,23716,RULE_81,eth1
2026-07-27 03:26:33,192.168.1.11,203.191.193.191,19793,445,TCP,DENY,554,RULE_68,eth0
2026-07-30 19:39:33,192.168.1.1,203.245.29.138,4216,445,TCP,DENY,463,RULE_41,eth0
2026-07-30 17:13:33,192.168.1.28,203.245.29.138,44499,443,HTTPS,ALLOW,25179,RULE_51,wan0
2026-07-31 09:49:33,192.168.1.7,203.214.77.121,10664,443,HTTPS,ALLOW,1399659134,RULE_26,eth0
2026-08-01 17:30:33,194.165.16.72,192.168.1.46,18490,22,TCP,DROP,5582,RULE_38,eth1
2026-07-28 03:17:33,192.168.1.31,203.199.64.156,43176,443,HTTP,ALLOW,6433,RULE_57,eth1
2026-07-30 23:08:33,192.168.1.20,203.88.27.209,26412,445,TCP,DENY,84,RULE_34,eth0
2026-08-01 18:12:33,192.168.1.27,203.65.2.70,45250,443,HTTPS,ALLOW,59793,RULE_4,eth0
2026-07-31 12:57:33,192.168.1.45,203.172.218.2,15210,80,HTTP,ALLOW,89379,RULE_55,eth0
2026-07-27 02:07:33,192.168.1.20,203.88.27.209,37182,80,HTTP,ALLOW,8463,RULE_80,eth0
2026-07-29 16:01:33,192.168.1.4,203.44.10.127,29356,53,DNS,ALLOW,45640,RULE_62,eth0
2026-08-02 06:35:33,192.168.1.8,194.165.16.72,24990,31337,TCP,DENY,1550,RULE_56,eth1
2026-07-30 08:34:33,192.168.1.43,203.216.33.123,20288,443,DNS,ALLOW,31784,RULE_64,wan0
2026-07-27 13:42:33,91.108.4.1,192.168.1.34,32784,443,TCP,DENY,43791,RULE_54,eth1
2026-07-28 04:53:33,192.168.1.41,203.216.33.123,57847,80,DNS,ALLOW,22092,RULE_89,eth1
2026-07-30 04:50:33,192.168.1.15,203.28.64.137,2300,443,HTTP,ALLOW,1128,RULE_58,wan0
2026-08-01 03:02:33,192.168.1.9,203.88.27.209,53644,80,HTTP,ALLOW,2809,RULE_27,eth0
2026-07-29 20:59:33,192.168.1.40,203.88.27.209,50436,53,HTTP,ALLOW,1958,RULE_57,wan0
2026-07-27 23:37:33,192.168.1.38,203.200.151.51,54569,80,HTTP,ALLOW,4296,RULE_12,eth0
2026-07-30 08:02:33,192.168.1.6,203.1.58.199,4786,443,HTTPS,ALLOW,1550027486,RULE_80,eth1
2026-08-02 06:53:33,192.168.1.21,203.44.10.127,42817,443,DNS,ALLOW,23397,RULE_34,eth0
2026-08-02 05:48:33,192.168.1.24,203.19.78.143,38713,3389,TCP,DENY,87,RULE_66,eth0
2026-07-30 05:51:33,192.168.1.26,203.200.151.51,6439,443,HTTP,ALLOW,8275,RULE_51,eth0
2026-07-30 21:24:33,192.168.1.34,203.216.33.123,19279,443,HTTPS,ALLOW,1932230750,RULE_83,wan0
2026-08-01 17:10:33,192.168.1.32,203.146.240.101,13559,443,DNS,ALLOW,9031,RULE_74,wan0
2026-07-27 12:04:33,192.168.1.42,91.108.4.1,50028,9090,TCP,DENY,4616,RULE_67,wan0
2026-07-29 17:43:33,192.168.1.11,203.245.29.138,37488,53,DNS,ALLOW,62777,RULE_62,eth1
2026-08-01 00:08:33,192.168.1.24,203.1.58.199,18811,443,HTTP,ALLOW,5689,RULE_53,eth1
2026-07-28 08:43:33,192.168.1.32,185.220.101.45,37528,1337,TCP,DENY,3539,RULE_6,eth1
2026-07-28 06:50:33,192.168.1.36,203.245.29.138,22438,23,TCP,DENY,958,RULE_51,eth0
2026-07-27 10:26:33,192.168.1.36,203.245.29.138,29154,445,TCP,DENY,305,RULE_74,eth1
2026-07-30 05:04:33,192.168.1.18,203.214.77.121,34146,443,HTTP,ALLOW,12173,RULE_57,eth1
2026-07-29 04:05:33,192.168.1.49,203.19.78.143,59307,443,HTTPS,ALLOW,1648574811,RULE_68,eth0
2026-08-02 17:46:33,192.168.1.21,203.146.240.101,58111,53,DNS,ALLOW,78109,RULE_98,wan0
2026-07-29 22:24:33,192.168.1.19,203.65.2.70,23338,443,HTTPS,ALLOW,1461549895,RULE_17,eth1
2026-07-27 04:24:33,192.168.1.44,203.251.61.114,8136,443,HTTPS,ALLOW,716655470,RULE_79,eth1
2026-08-01 19:52:33,192.168.1.26,203.230.29.52,4139,80,HTTP,ALLOW,8065,RULE_65,eth1
2026-08-02 14:06:33,192.168.1.24,203.199.64.156,52506,53,HTTPS,ALLOW,63942,RULE_95,eth0
2026-07-30 23:17:33,192.168.1.10,203.230.29.52,31352,135,TCP,DENY,706,RULE_62,eth0
2026-07-28 22:52:33,194.165.16.72,192.168.1.2,38699,22,TCP,DENY,46826,RULE_86,eth1
2026-07-31 17:50:33,194.165.16.72,192.168.1.13,34863,80,TCP,DENY,18179,RULE_96,eth1
2026-07-28 06:41:33,192.168.1.30,203.19.78.143,10493,443,HTTPS,ALLOW,1044810486,RULE_93,eth1
2026-07-30 06:48:33,192.168.1.40,203.28.64.137,30467,443,HTTP,ALLOW,21732,RULE_4,eth0
2026-07-27 01:46:33,192.168.1.23,203.65.2.70,50976,80,DNS,ALLOW,70239,RULE_4,eth1
2026-07-27 01:28:33,192.168.1.19,203.19.78.143,58232,443,HTTPS,ALLOW,1991775435,RULE_50,wan0
2026-08-02 04:26:33,192.168.1.17,203.200.151.51,47396,445,TCP,DENY,283,RULE_76,wan0
2026-08-02 00:49:33,192.168.1.30,203.236.100.106,36495,53,HTTP,ALLOW,67926,RULE_90,wan0
2026-08-01 21:46:33,192.168.1.35,203.230.29.52,14460,80,DNS,ALLOW,44544,RULE_7,eth0
2026-07-30 23:52:33,192.168.1.41,203.90.218.241,2113,80,HTTP,ALLOW,1604,RULE_37,wan0
2026-08-01 07:59:33,192.168.1.1,203.1.58.199,3627,443,HTTPS,ALLOW,1331781623,RULE_54,eth1
2026-07-30 02:49:33,192.168.1.30,203.191.193.191,50901,80,HTTP,ALLOW,1224,RULE_35,eth0
2026-07-28 07:48:33,192.168.1.4,203.251.61.114,10003,80,DNS,ALLOW,88766,RULE_96,wan0
2026-08-02 20:57:33,192.168.1.6,203.65.2.70,65336,53,HTTPS,ALLOW,97446,RULE_9,wan0
2026-07-31 13:49:33,192.168.1.3,203.172.218.2,26440,80,DNS,ALLOW,31907,RULE_46,wan0
2026-07-28 23:57:33,192.168.1.42,203.199.64.156,55519,53,DNS,ALLOW,55793,RULE_18,eth0
2026-08-01 02:40:33,194.165.16.72,192.168.1.48,61392,22,SSH,DENY,0,RULE_83,wan0
2026-08-01 02:40:33,194.165.16.72,192.168.1.48,53226,22,SSH,DENY,0,RULE_51,eth0
2026-08-01 02:40:33,194.165.16.72,192.168.1.48,18872,22,SSH,DENY,0,RULE_9,eth1
2026-08-01 02:40:33,194.165.16.72,192.168.1.48,14739,22,SSH,DENY,0,RULE_41,eth1
2026-08-01 02:40:33,194.165.16.72,192.168.1.48,23560,22,SSH,DENY,0,RULE_52,eth0
2026-08-01 02:40:33,194.165.16.72,192.168.1.48,39749,22,SSH,DENY,0,RULE_26,eth0
2026-08-01 02:40:33,194.165.16.72,192.168.1.48,9925,22,SSH,DENY,0,RULE_17,wan0
2026-08-01 02:40:33,194.165.16.72,192.168.1.48,37196,22,SSH,DENY,0,RULE_43,eth1
2026-08-01 02:40:33,194.165.16.72,192.168.1.48,42667,22,SSH,DENY,0,RULE_9,eth1
2026-08-01 02:40:33,194.165.16.72,192.168.1.48,24624,22,SSH,DENY,0,RULE_14,eth0
2026-08-01 02:40:33,194.165.16.72,192.168.1.48,4450,22,SSH,DENY,0,RULE_65,wan0
2026-08-01 02:40:33,194.165.16.72,192.168.1.48,53133,22,SSH,DENY,0,RULE_22,eth1
2026-08-01 02:40:33,194.165.16.72,192.168.1.48,33860,22,SSH,DENY,0,RULE_28,eth1
2026-08-01 02:40:33,194.165.16.72,192.168.1.48,39397,22,SSH,DENY,0,RULE_91,wan0
2026-07-29 16:24:33,91.108.4.1,192.168.1.33,17643,22,SSH,DENY,0,RULE_41,eth1
2026-07-29 16:24:33,91.108.4.1,192.168.1.33,35625,22,SSH,DENY,0,RULE_62,eth0
2026-07-29 16:24:33,91.108.4.1,192.168.1.33,8675,22,SSH,DENY,0,RULE_83,eth1
2026-07-29 16:24:33,91.108.4.1,192.168.1.33,41239,22,SSH,DENY,0,RULE_83,eth0
2026-07-29 16:24:33,91.108.4.1,192.168.1.33,31451,22,SSH,DENY,0,RULE_56,eth0
2026-07-29 16:24:33,91.108.4.1,192.168.1.33,23200,22,SSH,DENY,0,RULE_69,eth0
2026-07-29 16:24:33,91.108.4.1,192.168.1.33,54751,22,SSH,DENY,0,RULE_1,eth1
2026-08-02 04:31:33,192.168.1.26,45.142.212.100,16258,1337,TCP,DENY,1382,RULE_35,eth0
2026-08-02 15:33:33,192.168.1.1,203.251.61.114,49828,135,TCP,DENY,427,RULE_10,wan0
2026-07-30 09:55:33,192.168.1.24,203.28.64.137,29705,53,HTTPS,ALLOW,70457,RULE_67,eth0
2026-07-31 13:28:33,192.168.1.25,203.109.125.114,63736,80,DNS,ALLOW,89013,RULE_4,eth1
2026-08-01 22:57:33,192.168.1.43,203.216.33.123,59167,80,HTTPS,ALLOW,17480,RULE_46,wan0
2026-07-27 14:35:33,91.108.4.1,192.168.1.14,25734,80,TCP,DROP,27900,RULE_88,wan0
2026-07-31 17:44:33,192.168.1.7,203.19.78.143,59628,443,HTTP,ALLOW,60709,RULE_63,eth0
2026-07-29 15:50:33,45.142.212.100,192.168.1.27,59991,22,SSH,DENY,0,RULE_35,wan0
2026-07-29 15:50:33,45.142.212.100,192.168.1.27,20547,22,SSH,DENY,0,RULE_44,eth0
2026-07-29 15:50:33,45.142.212.100,192.168.1.27,23671,22,SSH,DENY,0,RULE_33,wan0
2026-07-29 15:50:33,45.142.212.100,192.168.1.27,46687,22,SSH,DENY,0,RULE_54,wan0
2026-07-29 15:50:33,45.142.212.100,192.168.1.27,19316,22,SSH,DENY,0,RULE_19,eth0
2026-07-29 15:50:33,45.142.212.100,192.168.1.27,54477,22,SSH,DENY,0,RULE_32,eth0
2026-07-29 15:50:33,45.142.212.100,192.168.1.27,62935,22,SSH,DENY,0,RULE_28,eth1
2026-07-29 15:50:33,45.142.212.100,192.168.1.27,38794,22,SSH,DENY,0,RULE_92,eth1
2026-07-29 15:50:33,45.142.212.100,192.168.1.27,33514,22,SSH,DENY,0,RULE_77,wan0
2026-07-29 15:50:33,45.142.212.100,192.168.1.27,55425,22,SSH,DENY,0,RULE_71,wan0
2026-08-02 00:45:33,192.168.1.35,203.19.78.143,53160,443,DNS,ALLOW,13564,RULE_100,eth0
2026-07-27 11:49:33,192.168.1.39,203.200.151.51,31372,443,DNS,ALLOW,72674,RULE_4,eth1
2026-07-31 15:39:33,192.168.1.46,203.65.2.70,47000,53,HTTP,ALLOW,19963,RULE_50,eth1
2026-08-01 12:55:33,192.168.1.40,203.199.64.156,31533,3389,TCP,DENY,839,RULE_59,eth1
2026-08-01 15:18:33,192.168.1.11,203.1.58.199,2734,80,HTTPS,ALLOW,72861,RULE_59,eth0
2026-08-02 20:33:33,45.142.212.100,192.168.1.21,57145,22,TCP,DROP,15204,RULE_89,wan0
2026-07-28 06:36:33,192.168.1.36,203.109.125.114,36708,443,HTTPS,ALLOW,3726,RULE_16,eth1
2026-07-29 06:00:33,91.108.4.1,192.168.1.43,14952,22,SSH,DENY,0,RULE_61,eth1
2026-07-29 06:00:33,91.108.4.1,192.168.1.43,46397,22,SSH,DENY,0,RULE_95,eth1
2026-07-29 06:00:33,91.108.4.1,192.168.1.43,55354,22,SSH,DENY,0,RULE_53,eth0
2026-07-29 06:00:33,91.108.4.1,192.168.1.43,62381,22,SSH,DENY,0,RULE_66,wan0
2026-07-29 06:00:33,91.108.4.1,192.168.1.43,18019,22,SSH,DENY,0,RULE_50,wan0
2026-07-30 06:59:33,192.168.1.9,203.28.64.137,35273,443,HTTPS,ALLOW,1767007673,RULE_95,wan0
2026-07-31 13:25:33,192.168.1.5,194.165.16.72,63497,31337,TCP,DENY,4781,RULE_27,wan0
2026-07-29 22:47:33,194.165.16.72,192.168.1.36,25911,443,TCP,DROP,48879,RULE_49,wan0
2026-08-01 01:06:33,91.108.4.1,192.168.1.42,2202,22,SSH,DENY,0,RULE_91,eth1
2026-08-01 01:06:33,91.108.4.1,192.168.1.42,2215,22,SSH,DENY,0,RULE_70,eth1
2026-08-01 01:06:33,91.108.4.1,192.168.1.42,19378,22,SSH,DENY,0,RULE_56,eth0
2026-08-01 01:06:33,91.108.4.1,192.168.1.42,19446,22,SSH,DENY,0,RULE_35,eth0
2026-08-01 01:06:33,91.108.4.1,192.168.1.42,65146,22,SSH,DENY,0,RULE_8,wan0
2026-08-01 01:06:33,91.108.4.1,192.168.1.42,45390,22,SSH,DENY,0,RULE_62,eth1
2026-08-01 01:06:33,91.108.4.1,192.168.1.42,44188,22,SSH,DENY,0,RULE_54,eth1
2026-08-01 01:06:33,91.108.4.1,192.168.1.42,53003,22,SSH,DENY,0,RULE_58,wan0
2026-08-01 01:06:33,91.108.4.1,192.168.1.42,35780,22,SSH,DENY,0,RULE_20,eth0
2026-08-01 01:06:33,91.108.4.1,192.168.1.42,11140,22,SSH,DENY,0,RULE_11,eth1
2026-08-01 01:06:33,91.108.4.1,192.168.1.42,39583,22,SSH,DENY,0,RULE_93,wan0
2026-08-01 01:06:33,91.108.4.1,192.168.1.42,16344,22,SSH,DENY,0,RULE_69,wan0
2026-08-01 01:06:33,91.108.4.1,192.168.1.42,31135,22,SSH,DENY,0,RULE_99,eth1
2026-07-29 07:20:33,192.168.1.16,203.1.58.199,39805,53,DNS,ALLOW,85175,RULE_57,eth0
2026-07-31 22:37:33,192.168.1.19,203.28.64.137,37774,23,TCP,DENY,216,RULE_97,eth1
2026-07-30 05:25:33,192.168.1.34,203.236.100.106,4412,443,HTTP,ALLOW,1934,RULE_81,eth0
2026-07-31 08:45:33,192.168.1.33,203.147.254.109,16198,80,HTTPS,ALLOW,5550,RULE_87,eth1
2026-07-27 16:06:33,192.168.1.40,203.230.29.52,30570,53,HTTP,ALLOW,37188,RULE_14,wan0
2026-07-27 23:01:33,194.165.16.72,192.168.1.40,23015,22,SSH,DENY,0,RULE_42,eth1
2026-07-27 23:01:33,194.165.16.72,192.168.1.40,57986,22,SSH,DENY,0,RULE_47,eth1
2026-07-27 23:01:33,194.165.16.72,192.168.1.40,9111,22,SSH,DENY,0,RULE_77,eth0
2026-07-27 23:01:33,194.165.16.72,192.168.1.40,48842,22,SSH,DENY,0,RULE_84,eth1
2026-07-27 23:01:33,194.165.16.72,192.168.1.40,40930,22,SSH,DENY,0,RULE_45,eth0
2026-07-27 23:01:33,194.165.16.72,192.168.1.40,47716,22,SSH,DENY,0,RULE_17,eth1
2026-07-27 23:01:33,194.165.16.72,192.168.1.40,1391,22,SSH,DENY,0,RULE_62,wan0
2026-07-27 23:01:33,194.165.16.72,192.168.1.40,17041,22,SSH,DENY,0,RULE_71,wan0
2026-07-27 23:01:33,194.165.16.72,192.168.1.40,37250,22,SSH,DENY,0,RULE_38,wan0
2026-07-27 23:01:33,194.165.16.72,192.168.1.40,37881,22,SSH,DENY,0,RULE_23,wan0
2026-07-27 23:01:33,194.165.16.72,192.168.1.40,12558,22,SSH,DENY,0,RULE_11,eth0
2026-07-27 23:01:33,194.165.16.72,192.168.1.40,56202,22,SSH,DENY,0,RULE_44,eth1
2026-07-27 23:01:33,194.165.16.72,192.168.1.40,18837,22,SSH,DENY,0,RULE_15,eth0
2026-07-27 23:01:33,194.165.16.72,192.168.1.40,44274,22,SSH,DENY,0,RULE_66,eth1
2026-07-27 23:01:33,194.165.16.72,192.168.1.40,58948,22,SSH,DENY,0,RULE_32,eth0
2026-07-27 23:01:33,194.165.16.72,192.168.1.40,58054,22,SSH,DENY,0,RULE_5,wan0
2026-07-27 23:01:33,194.165.16.72,192.168.1.40,57579,22,SSH,DENY,0,RULE_90,eth0
2026-07-31 12:00:33,192.168.1.48,91.108.4.1,63036,31337,TCP,DENY,944,RULE_26,wan0
2026-07-28 00:13:33,192.168.1.14,203.147.254.109,45646,53,DNS,ALLOW,9316,RULE_19,eth1
2026-07-31 04:48:33,192.168.1.19,203.65.2.70,31149,443,DNS,ALLOW,22263,RULE_17,eth0
2026-07-29 09:53:33,192.168.1.7,203.191.193.191,45098,80,HTTP,ALLOW,20841,RULE_14,wan0
2026-07-28 04:47:33,192.168.1.46,203.214.77.121,25435,53,HTTP,ALLOW,39758,RULE_8,eth0
2026-07-31 19:11:33,192.168.1.8,203.65.2.70,10032,23,TCP,DENY,226,RULE_59,eth0
2026-07-31 19:30:33,192.168.1.37,203.200.151.51,39535,80,HTTP,ALLOW,6720,RULE_69,eth1
2026-08-02 21:49:33,192.168.1.32,203.19.78.143,6523,80,HTTP,ALLOW,73309,RULE_95,eth0
2026-07-27 03:48:33,192.168.1.11,203.191.193.191,61162,80,HTTP,ALLOW,1036,RULE_59,wan0
2026-07-27 00:08:33,192.168.1.46,203.172.218.2,3590,80,DNS,ALLOW,18503,RULE_11,eth0
2026-07-29 02:11:33,192.168.1.24,194.165.16.72,44177,4444,TCP,DENY,769,RULE_36,eth1
2026-07-27 05:24:33,192.168.1.21,203.214.77.121,64281,80,HTTP,ALLOW,8331,RULE_57,wan0
2026-07-27 17:52:33,192.168.1.31,203.88.27.209,30780,80,HTTP,ALLOW,23429,RULE_83,wan0
2026-07-27 03:12:33,192.168.1.28,194.165.16.72,60773,4444,TCP,DENY,3525,RULE_28,wan0
2026-07-31 22:13:33,192.168.1.45,203.251.61.114,17244,443,HTTP,ALLOW,4881,RULE_35,wan0
2026-08-02 12:45:33,192.168.1.27,203.199.64.156,10148,53,HTTPS,ALLOW,49812,RULE_55,wan0
2026-08-02 06:44:33,185.220.101.45,192.168.1.41,36208,80,TCP,DROP,9489,RULE_56,eth0
2026-08-02 19:23:33,192.168.1.38,203.109.125.114,3853,443,HTTPS,ALLOW,1512462364,RULE_95,wan0
2026-07-31 11:22:33,194.165.16.72,192.168.1.1,62882,22,SSH,DENY,0,RULE_47,wan0
2026-07-31 11:22:33,194.165.16.72,192.168.1.1,35131,22,SSH,DENY,0,RULE_2,wan0
2026-07-31 11:22:33,194.165.16.72,192.168.1.1,64745,22,SSH,DENY,0,RULE_57,eth0
2026-07-31 11:22:33,194.165.16.72,192.168.1.1,24937,22,SSH,DENY,0,RULE_40,wan0
2026-07-31 11:22:33,194.165.16.72,192.168.1.1,47203,22,SSH,DENY,0,RULE_39,eth0
2026-07-27 02:28:33,192.168.1.34,91.108.4.1,10621,1337,TCP,DENY,3475,RULE_36,wan0
2026-07-29 03:55:33,45.142.212.100,192.168.1.24,28964,22,SSH,DENY,0,RULE_44,wan0
2026-07-29 03:55:33,45.142.212.100,192.168.1.24,29351,22,SSH,DENY,0,RULE_31,wan0
2026-07-29 03:55:33,45.142.212.100,192.168.1.24,19640,22,SSH,DENY,0,RULE_48,eth0
2026-07-29 03:55:33,45.142.212.100,192.168.1.24,29033,22,SSH,DENY,0,RULE_39,eth1
2026-07-29 03:55:33,45.142.212.100,192.168.1.24,31778,22,SSH,DENY,0,RULE_64,wan0
2026-07-29 03:55:33,45.142.212.100,192.168.1.24,35915,22,SSH,DENY,0,RULE_16,eth1
2026-07-29 03:55:33,45.142.212.100,192.168.1.24,51126,22,SSH,DENY,0,RULE_62,eth1
2026-07-29 03:55:33,45.142.212.100,192.168.1.24,24384,22,SSH,DENY,0,RULE_93,eth1
2026-07-29 03:55:33,45.142.212.100,192.168.1.24,13000,22,SSH,DENY,0,RULE_87,wan0
2026-07-29 03:55:33,45.142.212.100,192.168.1.24,13126,22,SSH,DENY,0,RULE_82,eth0
2026-07-29 03:55:33,45.142.212.100,192.168.1.24,31525,22,SSH,DENY,0,RULE_25,eth1
2026-07-29 03:55:33,45.142.212.100,192.168.1.24,53123,22,SSH,DENY,0,RULE_57,eth1
2026-07-28 10:28:33,192.168.1.15,203.191.193.191,11839,135,TCP,DENY,875,RULE_26,eth0
2026-07-31 13:41:33,91.108.4.1,192.168.1.14,16439,22,SSH,DENY,0,RULE_16,eth1
2026-07-31 13:41:33,91.108.4.1,192.168.1.14,46034,22,SSH,DENY,0,RULE_92,wan0
2026-07-31 13:41:33,91.108.4.1,192.168.1.14,30489,22,SSH,DENY,0,RULE_4,wan0
2026-07-31 13:41:33,91.108.4.1,192.168.1.14,32854,22,SSH,DENY,0,RULE_86,eth1
2026-07-31 13:41:33,91.108.4.1,192.168.1.14,39031,22,SSH,DENY,0,RULE_51,eth1
2026-07-31 13:41:33,91.108.4.1,192.168.1.14,40385,22,SSH,DENY,0,RULE_5,eth0
2026-07-31 13:41:33,91.108.4.1,192.168.1.14,16663,22,SSH,DENY,0,RULE_21,eth1
2026-07-31 13:41:33,91.108.4.1,192.168.1.14,45551,22,SSH,DENY,0,RULE_21,eth1
2026-07-31 13:41:33,91.108.4.1,192.168.1.14,19392,22,SSH,DENY,0,RULE_76,eth0
2026-07-31 13:41:33,91.108.4.1,192.168.1.14,65371,22,SSH,DENY,0,RULE_69,wan0
2026-07-31 13:41:33,91.108.4.1,192.168.1.14,23680,22,SSH,DENY,0,RULE_37,eth1
2026-07-31 13:41:33,91.108.4.1,192.168.1.14,19683,22,SSH,DENY,0,RULE_40,eth1
2026-07-31 01:19:33,192.168.1.4,203.245.29.138,57836,443,HTTP,ALLOW,4794,RULE_59,eth0
2026-08-01 22:30:33,192.168.1.19,203.146.240.101,64764,23,TCP,DENY,875,RULE_12,eth1
2026-07-29 14:50:33,192.168.1.35,194.165.16.72,39025,1337,TCP,DENY,1156,RULE_57,wan0
2026-08-01 09:13:33,192.168.1.30,203.109.125.114,15571,80,DNS,ALLOW,76085,RULE_8,wan0
2026-07-31 05:31:33,192.168.1.8,203.199.64.156,46788,53,HTTP,ALLOW,80133,RULE_38,wan0
2026-07-31 09:10:33,192.168.1.16,203.214.77.121,28732,135,TCP,DENY,585,RULE_9,eth1
2026-08-01 03:01:33,192.168.1.10,203.147.254.109,47808,80,HTTP,ALLOW,3339,RULE_55,eth1
2026-07-28 15:42:33,192.168.1.9,203.1.58.199,56465,443,HTTP,ALLOW,1550,RULE_69,eth0
2026-07-31 13:27:33,192.168.1.25,203.90.218.241,46429,53,HTTPS,ALLOW,51611,RULE_52,wan0
2026-07-27 04:12:33,192.168.1.39,203.147.254.109,26277,23,TCP,DENY,781,RULE_18,wan0
2026-07-28 04:19:33,192.168.1.2,203.28.64.137,1976,80,DNS,ALLOW,76437,RULE_94,wan0
2026-08-02 19:20:33,192.168.1.3,203.65.2.70,50182,3389,TCP,DENY,942,RULE_63,eth0
2026-08-01 01:29:33,185.220.101.45,192.168.1.20,20384,22,SSH,DENY,0,RULE_33,eth0
2026-08-01 01:29:33,185.220.101.45,192.168.1.20,21803,22,SSH,DENY,0,RULE_20,wan0
2026-08-01 01:29:33,185.220.101.45,192.168.1.20,18089,22,SSH,DENY,0,RULE_82,wan0
2026-08-01 01:29:33,185.220.101.45,192.168.1.20,43594,22,SSH,DENY,0,RULE_73,wan0
2026-08-01 01:29:33,185.220.101.45,192.168.1.20,8610,22,SSH,DENY,0,RULE_69,wan0
2026-08-01 01:29:33,185.220.101.45,192.168.1.20,58332,22,SSH,DENY,0,RULE_81,eth1
2026-08-01 01:29:33,185.220.101.45,192.168.1.20,43713,22,SSH,DENY,0,RULE_52,eth1
2026-08-01 01:29:33,185.220.101.45,192.168.1.20,33910,22,SSH,DENY,0,RULE_50,eth0
2026-08-01 01:29:33,185.220.101.45,192.168.1.20,5079,22,SSH,DENY,0,RULE_49,eth1
2026-08-01 01:29:33,185.220.101.45,192.168.1.20,29948,22,SSH,DENY,0,RULE_12,wan0
2026-08-01 01:29:33,185.220.101.45,192.168.1.20,1911,22,SSH,DENY,0,RULE_45,wan0
2026-08-01 01:29:33,185.220.101.45,192.168.1.20,57385,22,SSH,DENY,0,RULE_74,eth1
2026-08-01 01:29:33,185.220.101.45,192.168.1.20,56852,22,SSH,DENY,0,RULE_13,wan0
2026-08-01 01:29:33,185.220.101.45,192.168.1.20,64554,22,SSH,DENY,0,RULE_37,eth1
2026-08-01 01:29:33,185.220.101.45,192.168.1.20,61989,22,SSH,DENY,0,RULE_57,eth1
2026-08-01 01:29:33,185.220.101.45,192.168.1.20,15542,22,SSH,DENY,0,RULE_95,eth0
2026-07-31 13:18:33,192.168.1.28,203.44.10.127,23600,443,DNS,ALLOW,96843,RULE_100,eth0
2026-07-29 00:53:33,185.220.101.45,192.168.1.39,41952,22,TCP,DROP,7061,RULE_80,eth0
2026-07-29 05:08:33,192.168.1.22,203.245.29.138,60201,80,HTTP,ALLOW,82952,RULE_16,eth0
2026-07-30 04:10:33,192.168.1.13,203.146.240.101,43866,443,HTTP,ALLOW,4474,RULE_29,eth1
2026-07-30 14:42:33,192.168.1.33,203.200.151.51,18378,135,TCP,DENY,293,RULE_96,eth0
2026-07-28 03:12:33,192.168.1.16,203.200.151.51,56337,53,DNS,ALLOW,43082,RULE_6,eth1
2026-07-30 04:54:33,192.168.1.40,203.44.10.127,60100,443,HTTP,ALLOW,6166,RULE_12,eth1
2026-08-02 19:20:33,192.168.1.3,203.236.100.106,46979,443,HTTPS,ALLOW,528432593,RULE_30,wan0
2026-07-27 01:46:33,192.168.1.47,203.199.64.156,32411,443,HTTPS,ALLOW,91213,RULE_11,eth1
2026-07-27 23:14:33,192.168.1.20,194.165.16.72,59745,4444,TCP,DENY,1222,RULE_48,eth0
2026-08-02 00:18:33,185.220.101.45,192.168.1.5,57640,80,TCP,DROP,18593,RULE_16,wan0
2026-08-02 20:08:33,192.168.1.4,203.147.254.109,54171,80,HTTP,ALLOW,7000,RULE_69,wan0
2026-08-01 01:03:33,192.168.1.18,203.199.64.156,34148,80,HTTP,ALLOW,7999,RULE_99,wan0
2026-07-30 07:04:33,192.168.1.32,203.230.29.52,7512,3389,TCP,DENY,16,RULE_55,eth0
2026-07-28 04:30:33,192.168.1.5,203.216.33.123,37277,80,HTTP,ALLOW,2881,RULE_97,eth1
2026-07-30 12:08:33,192.168.1.10,203.230.29.52,5787,53,HTTP,ALLOW,77708,RULE_92,wan0
